cvae,cvae_cali,fnn,fnn_cali,rf,rf_cali,gp,,,,,,,,,,,,,,,,,,,,
0.261646986,0.262072802,0.175410986,0.178474903,0.105952024,0.106709957,0.8773223,,,,,,,,,,,,,,,,,,,,
0.25527215,0.243848085,0.175118923,0.175325155,0.106161833,0.107115746,0.9314435,,,,,,,,,,,,,,,,,,,,
0.260056019,0.26879406,0.175802231,0.178904057,0.106073856,0.106487989,0.8890023,,,,,,,,,,,,,,,,,,,,
0.261332989,0.261189938,0.176504135,0.177945137,0.105894089,0.107074976,0.904511,,,,,,,,,,,,,,,,,,,,
0.258713961,0.264388084,0.176281929,0.179023981,0.106151104,0.106930017,0.9052698,,,,,,,,,,,,,,,,,,,,
0.259381056,0.255564928,0.174743891,0.17794323,0.105829716,0.10661602,0.9006922,,,,,,,,,,,,,,,,,,,,
0.259304047,0.262676954,0.174652815,0.178025007,0.106095791,0.107224941,0.8909716,,,,,,,,,,,,,,,,,,,,
0.252664804,0.256796837,0.175726891,0.178489923,0.105862856,0.107470274,0.9261564,,,,,,,,,,,,,,,,,,,,
0.257883072,0.271147013,0.176162958,0.178755045,0.10605526,0.107040644,0.887135,,,,,,,,,,,,,,,,,,,,
0.258023024,0.25062418,0.176403999,0.179693937,0.105844021,0.106602907,0.8911375,,,,,,,,,,,,,,,,,,,,
0.262241125,0.262161255,0.176150084,0.177889109,0.106324196,0.107138157,0.9266826,,,,,,,,,,,,,,,,,,,,
0.261475086,0.246796131,0.176044941,0.177953005,0.10577631,0.106758833,0.8893023,,,,,,,,,,,,,,,,,,,,
0.259659052,0.256340027,0.176746845,0.178753853,0.106094122,0.107095957,0.8917235,,,,,,,,,,,,,,,,,,,,
0.256529331,0.26052928,0.177005053,0.178395271,0.105570078,0.106471062,0.9173591,,,,,,,,,,,,,,,,,,,,
0.256053925,0.259349108,0.176313162,0.179279804,0.106258869,0.107254028,0.8791808,,,,,,,,,,,,,,,,,,,,
0.254518032,0.259218216,0.177807093,0.178255796,0.105718851,0.106427908,0.9051725,,,,,,,,,,,,,,,,,,,,
0.253490925,0.264833689,0.176858902,0.178379059,0.106030703,0.10699296,0.9167987,,,,,,,,,,,,,,,,,,,,
0.258251905,0.266130924,0.176588058,0.178380966,0.105672836,0.106449366,0.9010054,,,,,,,,,,,,,,,,,,,,
0.25432992,0.265062094,0.176540136,0.177687645,0.106015921,0.107073069,0.8811001,,,,,,,,,,,,,,,,,,,,
0.263915062,0.268743992,0.176949739,0.178277016,0.10623312,0.107072115,0.9222316,,,,,,,,,,,,,,,,,,,,
0.259684086,0.256440878,0.175678015,0.176829815,0.105982304,0.106699944,0.896506,,,,,,,,,,,,,,,,,,,,
0.260415792,0.267045021,0.177477121,0.179273844,0.106099129,0.106964827,0.9016203,,,,,,,,,,,,,,,,,,,,
0.25621295,0.261400938,0.177601099,0.180229902,0.105727911,0.106476068,0.9410453,,,,,,,,,,,,,,,,,,,,
0.257869959,0.259364128,0.176018,0.178437948,0.106262922,0.107460737,0.8995322,,,,,,,,,,,,,,,,,,,,
0.26031208,0.340965986,0.174708128,0.176435947,0.105662107,0.110716105,0.8887835,,,,,,,,,,,,,,,,,,,,
0.257361889,0.333246946,0.176205158,0.176995039,0.106130123,0.11071825,0.9316192,,,,,,,,,,,,,,,,,,,,
0.31437397,0.326617002,0.179149866,0.17411685,0.105821848,0.110810041,0.90488,,,,,,,,,,,,,,,,,,,,
0.329269886,0.257128,0.175389051,0.17831707,0.106198788,0.112089872,0.8939687,,,,,,,,,,,,,,,,,,,,
0.301174879,0.263835192,0.176845074,0.17888999,0.10572505,0.110190153,0.9142529,,,,,,,,,,,,,,,,,,,,
0.261185884,0.259068966,0.173018217,0.177128077,0.10610795,0.113721848,0.8900741,,,,,,,,,,,,,,,,,,,,
0.260051966,0.265465975,0.176839828,0.178937912,0.105690718,0.108232975,0.9078057,,,,,,,,,,,,,,,,,,,,
0.253623009,0.258279085,0.176803827,0.177464008,0.106433153,0.10728693,0.9346283,,,,,,,,,,,,,,,,,,,,
0.260822058,0.269299984,0.176470041,0.179240942,0.106011868,0.107686996,0.9056276,,,,,,,,,,,,,,,,,,,,
0.257030964,0.267680168,0.177320957,0.177538157,0.107028961,0.107030153,0.9080384,,,,,,,,,,,,,,,,,,,,
0.262178659,0.254860163,0.176719904,0.180794954,0.106451035,0.106661081,0.9115946,,,,,,,,,,,,,,,,,,,,
0.261703253,0.268368959,0.180793762,0.177206039,0.106342077,0.106280804,0.8992724,,,,,,,,,,,,,,,,,,,,
0.259090185,0.266127825,0.182945967,0.17816782,0.105889797,0.107089996,0.8984386,,,,,,,,,,,,,,,,,,,,
0.25795722,0.267218828,0.183260202,0.176831007,0.106317043,0.106964111,0.9167611,,,,,,,,,,,,,,,,,,,,
0.258532763,0.349980116,0.184737921,0.17758894,0.106373072,0.107131958,0.9135087,,,,,,,,,,,,,,,,,,,,
0.258319139,0.284787416,0.194114923,0.180432796,0.105938196,0.106503248,0.9061802,,,,,,,,,,,,,,,,,,,,
0.255253315,0.330698013,0.176974058,0.180982828,0.106187105,0.107089281,0.9169625,,,,,,,,,,,,,,,,,,,,
0.25488615,0.260891199,0.17618084,0.184155941,0.105711222,0.106459856,0.8900004,,,,,,,,,,,,,,,,,,,,
0.254263878,0.264529943,0.176515102,0.191401005,0.106539965,0.107285023,0.885253,,,,,,,,,,,,,,,,,,,,
0.262297153,0.258106947,0.17699194,0.185465097,0.106393814,0.106660843,0.9244089,,,,,,,,,,,,,,,,,,,,
0.26146102,0.256691217,0.178367138,0.188311815,0.106621981,0.107269287,0.9047716,,,,,,,,,,,,,,,,,,,,
0.254820108,0.258374214,0.175837755,0.183587074,0.105751991,0.106605053,0.9022607,,,,,,,,,,,,,,,,,,,,
0.264432907,0.269831896,0.176357985,0.177587986,0.106123209,0.106850147,0.9143569,,,,,,,,,,,,,,,,,,,,
0.260190964,0.253286839,0.178409815,0.177852869,0.105960846,0.107100725,0.8940924,,,,,,,,,,,,,,,,,,,,
0.257986784,0.26986599,0.177400112,0.175987959,0.106220007,0.106449842,0.9007975,,,,,,,,,,,,,,,,,,,,
0.254876137,0.255198002,0.177444696,0.178518057,0.105886221,0.107079268,0.9053783,,,,,,,,,,,,,,,,,,,,
0.260462046,0.268594027,0.176069975,0.178653955,0.106997013,0.1065979,0.908625,,,,,,,,,,,,,,,,,,,,
0.255944967,0.255037069,0.177969933,0.176844597,0.107174158,0.107028961,0.8914673,,,,,,,,,,,,,,,,,,,,
0.259176016,0.260434151,0.175761938,0.177664042,0.107589006,0.106494904,0.9316871,,,,,,,,,,,,,,,,,,,,
0.26218915,0.257870197,0.17741704,0.179804087,0.105855942,0.10692668,0.8917413,,,,,,,,,,,,,,,,,,,,
0.257944107,0.263103008,0.178246975,0.178170919,0.106498241,0.106569052,0.8885443,,,,,,,,,,,,,,,,,,,,
0.261168957,0.260623932,0.17645812,0.179583073,0.106052876,0.10693717,0.932542,,,,,,,,,,,,,,,,,,,,
0.256968021,0.264426947,0.176763058,0.178615093,0.107537031,0.106661797,0.9062296,,,,,,,,,,,,,,,,,,,,
0.255881071,0.259511948,0.175940037,0.177937746,0.110318899,0.106911898,0.9021162,,,,,,,,,,,,,,,,,,,,
0.257165909,0.262944937,0.177140951,0.177359104,0.109293699,0.106584072,0.9266157,,,,,,,,,,,,,,,,,,,,
0.258450985,0.262742996,0.176069975,0.179085255,0.110788107,0.107147932,0.9142096,,,,,,,,,,,,,,,,,,,,
0.259982824,0.267257214,0.176151037,0.177681923,0.109292984,0.106505394,0.8891599,,,,,,,,,,,,,,,,,,,,
0.257870197,0.251540899,0.176944971,0.178763151,0.11075902,0.107131004,0.9320341,,,,,,,,,,,,,,,,,,,,
0.259211063,0.265320063,0.176673889,0.178001165,0.111632824,0.106979132,0.8878357,,,,,,,,,,,,,,,,,,,,
0.258719921,0.258461952,0.177083969,0.17919302,0.106729031,0.106575012,0.9208462,,,,,,,,,,,,,,,,,,,,
0.262895107,0.269722939,0.178385735,0.178955078,0.105788946,0.107035875,0.9180571,,,,,,,,,,,,,,,,,,,,
0.261520147,0.260211945,0.176790953,0.178085804,0.106311798,0.106569052,0.9068484,,,,,,,,,,,,,,,,,,,,
0.261795998,0.259587049,0.176252842,0.178354979,0.105888128,0.106981277,0.8815538,,,,,,,,,,,,,,,,,,,,
0.260835886,0.266369104,0.17690897,0.179657936,0.106941938,0.106670856,0.9350478,,,,,,,,,,,,,,,,,,,,
0.250266075,0.259704828,0.177342892,0.179310083,0.106932878,0.106853247,0.9083195,,,,,,,,,,,,,,,,,,,,
0.258883715,0.247973204,0.176667213,0.177978992,0.105690718,0.106428862,0.8993127,,,,,,,,,,,,,,,,,,,,
0.261084795,0.262870073,0.176814079,0.177382946,0.106375217,0.107576847,0.9222341,,,,,,,,,,,,,,,,,,,,
0.263446093,0.266571045,0.178164005,0.17772007,0.105823278,0.106571913,0.9085023,,,,,,,,,,,,,,,,,,,,
0.257761002,0.261003971,0.175081015,0.179190874,0.106040001,0.106920958,0.8914228,,,,,,,,,,,,,,,,,,,,
0.254385948,0.267271996,0.176275969,0.178289175,0.105613232,0.106513977,0.9290493,,,,,,,,,,,,,,,,,,,,
0.259635925,0.257193804,0.176488161,0.177440882,0.106004953,0.107189178,0.9080266,,,,,,,,,,,,,,,,,,,,
0.259211779,0.265081882,0.177148104,0.17870307,0.10595417,0.106693983,0.9091216,,,,,,,,,,,,,,,,,,,,
0.250050068,0.257143974,0.180311918,0.177605867,0.106323957,0.108725071,0.9033156,,,,,,,,,,,,,,,,,,,,
0.243526936,0.262649059,0.188474894,0.177620888,0.105638027,0.107112885,0.8973189,,,,,,,,,,,,,,,,,,,,
0.255343676,0.255285025,0.184720278,0.178144932,0.106185913,0.107202053,0.8752723,,,,,,,,,,,,,,,,,,,,
0.258181095,0.26790905,0.187860012,0.177727938,0.105892897,0.107356071,0.9235601,,,,,,,,,,,,,,,,,,,,
0.257889032,0.263081789,0.185580015,0.177810907,0.106465816,0.106552124,0.8963471,,,,,,,,,,,,,,,,,,,,
0.261924028,0.268157959,0.179645061,0.177775145,0.105674028,0.107136965,0.9291151,,,,,,,,,,,,,,,,,,,,
0.258326054,0.25640893,0.174965858,0.178434134,0.106240988,0.106611967,0.927413,,,,,,,,,,,,,,,,,,,,
0.260210276,0.26814127,0.177488804,0.177597046,0.105787992,0.107022047,0.9079533,,,,,,,,,,,,,,,,,,,,
0.256474257,0.262694836,0.177379847,0.177989006,0.106220007,0.106750011,0.8876523,,,,,,,,,,,,,,,,,,,,
0.264473915,0.258191109,0.175652027,0.1793468,0.105854034,0.107402802,0.9174048,,,,,,,,,,,,,,,,,,,,
0.262617111,0.256973028,0.176981926,0.179137945,0.106269121,0.107326031,0.8897454,,,,,,,,,,,,,,,,,,,,
0.351905107,0.264253855,0.178369045,0.177567959,0.106220961,0.10730505,0.8957498,,,,,,,,,,,,,,,,,,,,
0.258533239,0.269518137,0.177045107,0.179378033,0.106363773,0.10647893,0.9114673,,,,,,,,,,,,,,,,,,,,
0.299978018,0.244956017,0.177787066,0.179190874,0.106691122,0.107256889,0.8963351,,,,,,,,,,,,,,,,,,,,
0.274554968,0.269013882,0.178244829,0.178200722,0.105873823,0.106576204,0.9125385,,,,,,,,,,,,,,,,,,,,
0.263079882,0.260104895,0.18652606,0.178425074,0.106145144,0.107799053,0.9145114,,,,,,,,,,,,,,,,,,,,
0.256396055,0.266729832,0.175814867,0.177475929,0.105476856,0.107159138,0.8934305,,,,,,,,,,,,,,,,,,,,
0.263550997,0.258875847,0.177339077,0.178712845,0.10537219,0.1071558,0.8973522,,,,,,,,,,,,,,,,,,,,
0.258420944,0.266581059,0.178154945,0.17952013,0.10524106,0.107062817,0.9180329,,,,,,,,,,,,,,,,,,,,
0.254276752,0.258219957,0.17630291,0.176970959,0.106348991,0.106616974,0.8914151,,,,,,,,,,,,,,,,,,,,
0.260141134,0.266182184,0.183400393,0.177100897,0.105786085,0.107198,0.8830138,,,,,,,,,,,,,,,,,,,,
0.25809288,0.258968115,0.177838087,0.178694248,0.106225014,0.106711149,0.9188115,,,,,,,,,,,,,,,,,,,,
0.258520126,0.272275925,0.171227932,0.177460909,0.105767012,0.107218981,0.8868049,,,,,,,,,,,,,,,,,,,,
0.260285139,0.282452106,0.176769018,0.179323912,0.106181145,0.106461048,0.9021912,,,,,,,,,,,,,,,,,,,,
0.257819891,0.353645086,0.176755428,0.178048849,0.105779886,0.107449055,0.9327827,,,,,,,,,,,,,,,,,,,,
0.264027834,0.335428715,0.176795959,0.180323839,0.106115818,0.10733676,0.921108,,,,,,,,,,,,,,,,,,,,
0.350285769,0.266487122,0.177057028,0.178291082,0.105595112,0.107210875,0.8831251,,,,,,,,,,,,,,,,,,,,
0.35058713,0.273007154,0.177500248,0.178930998,0.106201887,0.106581211,0.92262,,,,,,,,,,,,,,,,,,,,
0.337173939,0.245359182,0.177419901,0.178639174,0.105818033,0.107110023,0.8929834,,,,,,,,,,,,,,,,,,,,
0.259823799,0.264406919,0.176710129,0.177745104,0.10632515,0.106770992,0.9271098,,,,,,,,,,,,,,,,,,,,
0.257820129,0.263073921,0.176632166,0.173646927,0.106110096,0.107734919,0.9147465,,,,,,,,,,,,,,,,,,,,
0.261087418,0.27029109,0.17741704,0.178128004,0.105769157,0.107290745,0.8990262,,,,,,,,,,,,,,,,,,,,
0.257732153,0.25513792,0.177851915,0.179145813,0.106264114,0.107205868,0.904117,,,,,,,,,,,,,,,,,,,,
0.247074842,0.26623106,0.176651001,0.178624868,0.105805874,0.107048273,0.9113164,,,,,,,,,,,,,,,,,,,,
0.262709141,0.263824224,0.177345037,0.174022913,0.106020927,0.106695175,0.8844031,,,,,,,,,,,,,,,,,,,,
0.254534245,0.258055925,0.1761868,0.178191185,0.105698109,0.107139826,0.9012429,,,,,,,,,,,,,,,,,,,,
0.261041164,0.259738922,0.177619934,0.178751945,0.106505156,0.106931925,0.9222373,,,,,,,,,,,,,,,,,,,,
0.26205802,0.256552935,0.177191019,0.178160906,0.106331825,0.107056141,0.9038556,,,,,,,,,,,,,,,,,,,,
0.260927916,0.265573025,0.17884779,0.1784091,0.106429815,0.10635066,0.892366,,,,,,,,,,,,,,,,,,,,
0.246907234,0.258320808,0.17128706,0.17753005,0.105696917,0.106886864,0.929423,,,,,,,,,,,,,,,,,,,,
0.261572838,0.269569874,0.175871849,0.178282022,0.106197834,0.106456041,0.885552,,,,,,,,,,,,,,,,,,,,
0.256525993,0.257087946,0.176560879,0.177803993,0.105839729,0.107209921,0.9035255,,,,,,,,,,,,,,,,,,,,
0.260989189,0.270972252,0.175830126,0.178304911,0.106034756,0.106504917,0.9055119,,,,,,,,,,,,,,,,,,,,
0.258950233,0.259402037,0.175684929,0.177848816,0.105749846,0.106924057,0.9034574,,,,,,,,,,,,,,,,,,,,
0.259921789,0.268697023,0.176543951,0.177645922,0.106075764,0.106602192,0.9091925,,,,,,,,,,,,,,,,,,,,
0.252656698,0.254933119,0.176671982,0.177679777,0.105659962,0.107008696,0.922654,,,,,,,,,,,,,,,,,,,,
0.259896994,0.258862972,0.174870729,0.177925825,0.10635376,0.106587172,0.8936611,,,,,,,,,,,,,,,,,,,,
0.254794359,0.258682966,0.176970005,0.179633141,0.106174946,0.107232094,0.9072298,,,,,,,,,,,,,,,,,,,,
0.255570173,0.261741877,0.178582191,0.178853035,0.106518984,0.106461048,0.9332389,,,,,,,,,,,,,,,,,,,,
0.240701199,0.259215832,0.184714079,0.178272963,0.106588125,0.107004881,0.8872444,,,,,,,,,,,,,,,,,,,,
0.255622149,0.266649961,0.19004488,0.180190802,0.105703115,0.10769701,0.8938981,,,,,,,,,,,,,,,,,,,,
0.258030891,0.259248972,0.185505152,0.174717903,0.106422186,0.10722518,0.909728,,,,,,,,,,,,,,,,,,,,
0.253447056,0.298393726,0.183616877,0.178017139,0.105716944,0.107588053,0.8855263,,,,,,,,,,,,,,,,,,,,
0.259720087,0.265700102,0.194105864,0.178819895,0.106178045,0.106570959,0.892465,,,,,,,,,,,,,,,,,,,,
0.255399942,0.260203123,0.178462982,0.18246007,0.105734825,0.107053995,0.9107381,,,,,,,,,,,,,,,,,,,,
0.259582996,0.267144203,0.177338839,0.185386181,0.106333971,0.106503963,0.8956363,,,,,,,,,,,,,,,,,,,,
0.255723,0.268558025,0.17635417,0.186496019,0.105763197,0.10704875,0.9149763,,,,,,,,,,,,,,,,,,,,
0.257032871,0.246932983,0.175676346,0.182502031,0.106458902,0.106698036,0.9191225,,,,,,,,,,,,,,,,,,,,
0.25925684,0.260100126,0.176234961,0.193291187,0.105736256,0.106701136,0.8973837,,,,,,,,,,,,,,,,,,,,
0.24800396,0.268653631,0.173038006,0.177625179,0.106109142,0.105654955,0.8976327,,,,,,,,,,,,,,,,,,,,
0.262472868,0.265014887,0.17490387,0.178124189,0.105819941,0.106523275,0.9173843,,,,,,,,,,,,,,,,,,,,
0.261332989,0.273734808,0.173727036,0.178796053,0.106117964,0.106652975,0.8894071,,,,,,,,,,,,,,,,,,,,
0.256724119,0.260736942,0.171123028,0.178339958,0.105769873,0.107095242,0.8894578,,,,,,,,,,,,,,,,,,,,
0.256119967,0.263754129,0.171695709,0.179236174,0.106157064,0.106636047,0.9387481,,,,,,,,,,,,,,,,,,,,
0.259656906,0.258788824,0.171827078,0.180301189,0.10564971,0.107330084,0.8955752,,,,,,,,,,,,,,,,,,,,
0.263275146,0.267688751,0.174095154,0.179605961,0.106347084,0.106906176,0.8941095,,,,,,,,,,,,,,,,,,,,
0.25403285,0.263213158,0.171087265,0.17760396,0.106168747,0.106645107,0.9290047,,,,,,,,,,,,,,,,,,,,
0.253094912,0.26612401,0.176786184,0.177682877,0.105746746,0.107048988,0.9198798,,,,,,,,,,,,,,,,,,,,
0.26107502,0.262722731,0.172583103,0.178707123,0.106178045,0.106694937,0.9001687,,,,,,,,,,,,,,,,,,,,
0.258546829,0.257564306,0.171891928,0.178286076,0.105738878,0.107204199,0.9072215,,,,,,,,,,,,,,,,,,,,
0.253549814,0.253935099,0.173089981,0.17774725,0.10612011,0.106635809,0.899959,,,,,,,,,,,,,,,,,,,,
0.262706041,0.26279974,0.173023939,0.176848173,0.105782032,0.107321978,0.883419,,,,,,,,,,,,,,,,,,,,
0.331057072,0.259803057,0.175765991,0.178850174,0.10614109,0.107212782,0.9130037,,,,,,,,,,,,,,,,,,,,
0.30991888,0.26637888,0.175904989,0.179142237,0.105774879,0.107493162,0.8842928,,,,,,,,,,,,,,,,,,,,
0.305086851,0.265494823,0.176313639,0.178424835,0.10637784,0.106683969,0.9070561,,,,,,,,,,,,,,,,,,,,
0.264779091,0.258188009,0.176609039,0.178735733,0.105926752,0.107155085,0.9176151,,,,,,,,,,,,,,,,,,,,
0.262597322,0.262816191,0.170692921,0.177877903,0.106112003,0.106518984,0.8867992,,,,,,,,,,,,,,,,,,,,
0.25646019,0.256304026,0.171088219,0.17775631,0.105775833,0.107002974,0.9163442,,,,,,,,,,,,,,,,,,,,
0.250876904,0.26609087,0.173938036,0.177443027,0.10612011,0.107238054,0.920845,,,,,,,,,,,,,,,,,,,,
0.257386923,0.257046938,0.174750805,0.180336952,0.105969191,0.107098103,0.8971634,,,,,,,,,,,,,,,,,,,,
0.260350943,0.264707088,0.175265074,0.178234816,0.106194973,0.106956244,0.8940843,,,,,,,,,,,,,,,,,,,,
0.257690907,0.261590004,0.172571898,0.179565907,0.10571909,0.1065979,0.9347667,,,,,,,,,,,,,,,,,,,,
0.258006096,0.269546986,0.17623806,0.177309036,0.106198788,0.106874228,0.9381267,,,,,,,,,,,,,,,,,,,,
0.256258011,0.340105057,0.17336297,0.177727938,0.10560894,0.106712103,0.8840023,,,,,,,,,,,,,,,,,,,,
0.256488323,0.350497007,0.173080683,0.178906918,0.106281757,0.106951952,0.9207122,,,,,,,,,,,,,,,,,,,,
0.259690046,0.338498116,0.174108982,0.179816008,0.106197119,0.106709957,0.9038436,,,,,,,,,,,,,,,,,,,,
0.258450985,0.261868,0.175643921,0.177615166,0.105756998,0.106873035,0.8927947,,,,,,,,,,,,,,,,,,,,
0.259597063,0.266134977,0.172925949,0.179051638,0.106143951,0.106712103,0.926465,,,,,,,,,,,,,,,,,,,,
0.259970188,0.259768009,0.171504736,0.178641081,0.105741024,0.107121944,0.8948883,,,,,,,,,,,,,,,,,,,,
0.255203247,0.264641047,0.174126148,0.179067135,0.106286764,0.106459141,0.9019365,,,,,,,,,,,,,,,,,,,,
0.260113001,0.262137175,0.176625013,0.178756952,0.105741024,0.106924057,0.9177913,,,,,,,,,,,,,,,,,,,,
0.25316,0.26437521,0.176501989,0.177815914,0.10633707,0.10641408,0.9097513,,,,,,,,,,,,,,,,,,,,
0.257222891,0.266267061,0.175652981,0.179054976,0.105865955,0.107100964,0.8839183,,,,,,,,,,,,,,,,,,,,
0.258255005,0.260910273,0.174242258,0.178534985,0.106606007,0.106481791,0.9343398,,,,,,,,,,,,,,,,,,,,
0.260905266,0.266077995,0.171977997,0.177910089,0.10657692,0.107001066,0.9066783,,,,,,,,,,,,,,,,,,,,
0.258942127,0.259532928,0.172153234,0.178233147,0.106837034,0.10670805,0.9016195,,,,,,,,,,,,,,,,,,,,
0.251625299,0.264462709,0.175184965,0.179472208,0.106446981,0.107187033,0.9260328,,,,,,,,,,,,,,,,,,,,
0.259025097,0.257147789,0.172886133,0.179039001,0.106762886,0.110690117,0.8940417,,,,,,,,,,,,,,,,,,,,
0.259569168,0.263565063,0.172297239,0.179752827,0.106431007,0.11053896,0.9018277,,,,,,,,,,,,,,,,,,,,
0.258327246,0.260554075,0.172019958,0.179425716,0.106302023,0.112088919,0.9229617,,,,,,,,,,,,,,,,,,,,
0.259377956,0.264735937,0.170958042,0.178483963,0.105784893,0.111138105,0.9041216,,,,,,,,,,,,,,,,,,,,
0.261158228,0.256565094,0.173473835,0.181133032,0.106223822,0.111958027,0.8876687,,,,,,,,,,,,,,,,,,,,
0.264245987,0.270215988,0.176327229,0.178139925,0.106251001,0.111079931,0.9184834,,,,,,,,,,,,,,,,,,,,
0.256484032,0.254857063,0.177536011,0.178879023,0.105650902,0.110611916,0.8980054,,,,,,,,,,,,,,,,,,,,
0.259320736,0.264800072,0.172188997,0.178402662,0.107161045,0.106613159,0.8799386,,,,,,,,,,,,,,,,,,,,
0.252872944,0.257855892,0.175059795,0.179292917,0.105771065,0.107160091,0.912424,,,,,,,,,,,,,,,,,,,,
0.253031731,0.261567831,0.172171116,0.178030252,0.106059074,0.107255697,0.8796323,,,,,,,,,,,,,,,,,,,,
0.258316994,0.260115862,0.17429781,0.177711964,0.105854273,0.107376099,0.8900448,,,,,,,,,,,,,,,,,,,,
0.258551836,0.264709949,0.173475027,0.178319216,0.106176853,0.107211113,0.9264811,,,,,,,,,,,,,,,,,,,,
0.265886784,0.260365963,0.171810865,0.177350998,0.105781078,0.106906891,0.9039338,,,,,,,,,,,,,,,,,,,,
0.260306835,0.268293858,0.175478935,0.178743124,0.10606122,0.107097149,0.8862085,,,,,,,,,,,,,,,,,,,,
0.259797096,0.263891935,0.17557478,0.177834749,0.105746984,0.106586218,0.9172527,,,,,,,,,,,,,,,,,,,,
0.254700184,0.262652159,0.172471046,0.178289175,0.106313944,0.107161999,0.888083,,,,,,,,,,,,,,,,,,,,
0.253339291,0.261277199,0.173123837,0.178294897,0.107910872,0.1065557,0.9006677,,,,,,,,,,,,,,,,,,,,
0.259793997,0.261630774,0.173683882,0.178052187,0.10649085,0.10695982,0.915353,,,,,,,,,,,,,,,,,,,,
0.259386778,0.259388208,0.171911955,0.178730965,0.105727911,0.106847048,0.901512,,,,,,,,,,,,,,,,,,,,
0.254737854,0.256197929,0.175810099,0.178144932,0.106156111,0.106979132,0.8836978,,,,,,,,,,,,,,,,,,,,
0.25664711,0.25789094,0.171884775,0.178492785,0.105700731,0.106534004,0.9173248,,,,,,,,,,,,,,,,,,,,
0.258733034,0.25402379,0.175105095,0.177838087,0.106391191,0.106998205,0.8939993,,,,,,,,,,,,,,,,,,,,
0.259648085,0.26897192,0.172134876,0.179404736,0.106350183,0.106611013,0.9051561,,,,,,,,,,,,,,,,,,,,
0.25252986,0.262681007,0.174768925,0.177489042,0.106342793,0.107132912,0.9330639,,,,,,,,,,,,,,,,,,,,
0.259298086,0.262202978,0.171924829,0.179679871,0.106902122,0.106645107,0.9147535,,,,,,,,,,,,,,,,,,,,
0.259613037,0.259279251,0.172950745,0.177685976,0.106275797,0.107204199,0.9119908,,,,,,,,,,,,,,,,,,,,
0.244601011,0.263779163,0.175832033,0.178441048,0.106587172,0.106882095,0.9260695,,,,,,,,,,,,,,,,,,,,
0.255064011,0.263427019,0.172397852,0.17864275,0.106005192,0.106523275,0.8841084,,,,,,,,,,,,,,,,,,,,
0.252312899,0.27381587,0.17279315,0.179184198,0.106342077,0.106979847,0.881459,,,,,,,,,,,,,,,,,,,,
0.264486313,0.25595212,0.17276907,0.177676916,0.106483936,0.106378078,0.9243785,,,,,,,,,,,,,,,,,,,,
0.257473707,0.254446745,0.197973013,0.177860022,0.10679388,0.106917143,0.8846144,,,,,,,,,,,,,,,,,,,,
0.25654006,0.256107807,0.179143906,0.176888227,0.106500864,0.106657982,0.8877683,,,,,,,,,,,,,,,,,,,,
0.258177042,0.250160933,0.177583933,0.178460121,0.106453896,0.107146978,0.921427,,,,,,,,,,,,,,,,,,,,
0.264389038,0.263527155,0.177979231,0.180278778,0.105862856,0.106426001,0.8912837,,,,,,,,,,,,,,,,,,,,
0.255601168,0.262339115,0.175364971,0.17848897,0.110419989,0.107040882,0.9067213,,,,,,,,,,,,,,,,,,,,
0.255167007,0.259218931,0.176528931,0.179311991,0.110089064,0.10664773,0.9287916,,,,,,,,,,,,,,,,,,,,
0.305738926,0.26346302,0.176717758,0.178560972,0.111077785,0.107069969,0.9088477,,,,,,,,,,,,,,,,,,,,
0.271093845,0.263925076,0.179570913,0.180407047,0.11046505,0.1072402,0.8968046,,,,,,,,,,,,,,,,,,,,
0.334154129,0.257002831,0.176613331,0.177579641,0.109616756,0.107750893,0.9316407,,,,,,,,,,,,,,,,,,,,
0.257753849,0.264361858,0.17715621,0.178978205,0.112363815,0.107275009,0.9663826,,,,,,,,,,,,,,,,,,,,
0.257364035,0.258836031,0.176606894,0.17873311,0.109248877,0.107594967,0.967139,,,,,,,,,,,,,,,,,,,,
0.264549255,0.26210475,0.177185774,0.178333998,0.107015848,0.107278824,0.917442,,,,,,,,,,,,,,,,,,,,
0.253907204,0.265496016,0.176376104,0.180038929,0.105765104,0.107156992,0.9097345,,,,,,,,,,,,,,,,,,,,
0.261109114,0.254052162,0.185809851,0.177936077,0.106369019,0.106911898,0.8928345,,,,,,,,,,,,,,,,,,,,
0.259701014,0.253851891,0.183950901,0.177162886,0.105858088,0.106577873,0.9168552,,,,,,,,,,,,,,,,,,,,
0.256476879,0.264770985,0.189465046,0.178224087,0.106115103,0.1070292,0.9005333,,,,,,,,,,,,,,,,,,,,
0.255046844,0.351628065,0.184967995,0.185277939,0.105760098,0.106685877,0.8940895,,,,,,,,,,,,,,,,,,,,
0.250855923,0.35016489,0.190365791,0.185627937,0.106446028,0.107036352,0.9367051,,,,,,,,,,,,,,,,,,,,
0.259189844,0.341075897,0.176303148,0.190462112,0.105881929,0.106709242,0.8994077,,,,,,,,,,,,,,,,,,,,
0.253138065,0.260504007,0.177661896,0.18268609,0.106254101,0.106949329,0.8997719,,,,,,,,,,,,,,,,,,,,
0.259346962,0.272524834,0.176707983,0.188842773,0.105926991,0.106516838,0.9333315,,,,,,,,,,,,,,,,,,,,
0.257928848,0.256767988,0.175775051,0.182781219,0.106472731,0.107195854,0.8863205,,,,,,,,,,,,,,,,,,,,
